sym,session,n_in,n_out,beta,r2_in,r2_out
ADTX,close,109,78,0.0016561118812734401,0.15293984395286866,-0.16195160285120713
ADTX,midday,669,289,0.0015096962546160314,0.15982203276602072,0.20545797804292198
ADTX,open,108,39,0.00047833943111232514,0.1241557034426803,-0.012308753217517232
ADUR,close,86,156,0.0008792517635264331,0.15135298856168,0.10067994753207499
ADUR,midday,563,209,0.002213459189050254,0.05723844250942077,0.06564334027514351
ADUS,close,131,172,0.006126651023618788,0.048103152177693155,0.029401477135514442
ADUS,midday,535,253,0.05445351861336077,0.07829591581253321,-0.10371509450216276
ADV,close,111,125,4.553726483562356e-05,0.046233114758294225,0.13548477810451642
ADV,midday,828,568,1.1743897817762417e-05,0.011536038305325735,-0.6203802350540017
ADV,open,94,75,0.0002864821524328563,0.10488699344636329,-2.6892772713410324
ADVB,midday,56,10,8.315481210947363e-05,0.25350379286027597,0.44428921422137735
ADVM,close,168,188,0.0001237437864721009,0.46460705356172605,0.4089188133273237
ADVM,midday,974,667,0.0001909706417777163,0.36476449579046794,-0.07737886794732529
ADVM,open,227,121,0.0002552982132710476,0.44925428678704366,0.3201068813260368
ADX,close,43,32,0.007573762502351814,0.77104210958753,0.08737692487581117
ADX,midday,285,139,0.0035732233140915374,0.12860089869956626,0.49079262850050176
AEBI,close,134,194,0.0010987795062470487,0.20958291899963227,0.3938577705417261
AEBI,midday,862,311,0.006098241764641959,0.36354218628704515,0.02877893169744028
AEC,close,35,40,0.0012823424416736036,0.34427867570340026,0.19680264797340974
AEC,midday,446,134,0.00020816507323048904,0.01223690167482433,0.019696618312778025
AEC,open,58,16,0.008322368421052632,0.272190686170141,-0.18006721296536932
AEE,close,429,336,0.002489741918622733,0.3958352565547832,0.3573055673890697
AEE,midday,2360,1145,0.0036238127263755354,0.2445448163704027,0.22202298993077552
AEE,open,210,62,0.006240246759464732,0.02294970518592198,0.22915756830031708
AEF,close,57,88,0.0001042672726074082,0.04359709937868254,0.007009836386161594
AEF,midday,302,83,0.0007089568888036961,0.17092900284605442,0.38826238951962666
AEG,close,105,89,4.196128850287789e-05,0.5485167411361682,
AEG,midday,2167,539,7.397276760414004e-06,0.3750781165882924,0.3171936213520993
AEG,open,513,154,8.051795758359502e-06,0.3060777432399747,
AEHL,midday,106,162,0.0002578653241049547,0.09162716715656113,0.05316705465759164
AEHR,close,226,250,0.004844836071199497,0.40065616764355727,-0.7914532523296913
AEHR,midday,1203,479,0.006344826392521408,0.32452262504592727,0.3572945516242918
AEHR,open,108,50,0.009155623171977455,0.37683930350714745,0.202181096722027
AEI,close,31,36,0.0029630871264041325,0.11251892225503944,-0.057078916749496944
AEI,midday,67,39,0.0028374859838835175,0.08609784145671108,0.08102630362502516
AEIS,close,180,226,0.05251857228565528,0.11679407273614345,-1.4229648983489795
AEIS,midday,1153,415,0.11196830910030746,0.1800133506709378,-0.6882132811414896
AEIS,open,52,44,0.3665216402858394,0.36641306159752113,0.7119692958236428
AEM,close,403,352,0.005496689299379616,0.22941687215695367,0.2155437908392317
AEM,midday,2888,1107,0.0073413073297812215,0.16756315602471344,-0.24738750972064083
AEM,open,386,146,0.01691691283865103,0.13557029264267492,0.3478596031174883
AEMD,midday,176,102,0.0035284222071246523,0.18634706362439077,0.3726230205336719
AEMD,open,71,24,0.00029109693170264436,0.01582553516060404,0.016700718155090333
AEMS,midday,94,27,0.031374021336019416,0.40819735852838934,-0.95021534283525
AENT,close,32,78,0.005268750594244534,0.08004697088184204,0.13995043422615328
AENT,midday,260,211,0.006835434199511261,0.14814631711895604,0.1067312958455987
AENT,open,40,16,0.012383830168411495,0.5945617814933776,0.12836879002103851
AENTW,close,42,57,0.005486250360847249,0.3727055242273309,0.4531319141024026
AENTW,midday,69,26,0.009569437187063925,0.4258705519694523,-0.031899277658513414
AEO,close,731,454,0.0004134170526404276,0.6794427438597331,0.4300582242705433
AEO,midday,6888,2509,0.0006205601547298328,0.7077041974396997,0.6687092679349934
AEO,open,504,239,0.002465380880973664,0.4404135782072123,-1.726017451150419
AEON,midday,46,13,2.7705977148350484e-05,0.00965552668242088,-0.09473434997861019
AEP,close,845,493,0.00243516721092202,0.7128139872551407,-4.257565517321158
AEP,midday,5965,2412,0.004156388601667625,0.6280483985295858,0.4248921213309641
AEP,open,651,227,0.004812739537670985,0.22968736457656624,0.6373107615693165
AER,close,215,198,0.017005603110679716,0.3216664557380051,0.20895417649534775
AER,midday,984,805,0.009978749957643113,0.17150203279151605,-0.45042011047273167
AER,open,74,29,0.04780944710480955,0.08277172322812494,-0.47507437758729676
AERO,midday,89,77,0.028887145257287843,0.15659647752256936,0.07987326275200801
AERT,midday,183,35,0.00043785722367047796,0.3715260718202798,-0.01724600898477835
AES,close,523,344,0.00010515840825890728,0.8180537446301802,0.5373514088887432
AES,midday,4311,1585,0.00019189456438009741,0.7501673165547843,0.747162641481627
AES,open,463,183,0.0005238621141287165,0.5801827063833109,0.3258864572797081
AESI,close,356,309,0.0007069216519719436,0.661474856744665,-0.3500407943947854
AESI,midday,1877,793,0.0010754381686459917,0.40915173262383275,0.5396743101828609
AESI,open,240,103,0.0033891190337214136,0.6294082443068334,-0.16209368907473376
AESR,close,51,48,0.0005756527209814407,0.4256341330893077,-0.5032216956755415
AESR,midday,1420,417,0.000291148005195362,0.10553472097911623,0.04802115126091744
AESR,open,321,132,0.0006521544017864195,0.24716692646883381,-0.4836805122642993
AETH,close,141,101,0.0019996159212784474,0.6660312435707239,0.6244306033252945
AETH,midday,2810,862,0.002082487516203022,0.7289115061526246,0.7240010505094838
AETH,open,442,120,0.0022063634762020017,0.7756754718789025,0.7693902150005002
AEVA,close,362,347,0.0012173095756167031,0.5697469535154474,-5.283259842845729
AEVA,midday,2325,1134,0.0023402093248456927,0.33044279040597463,0.4405707770551691
AEVA,open,161,104,0.003823159232829397,0.18580452160933908,0.37887414234538996
AEXA,close,52,77,0.0028898074203724065,0.14394813893414532,-0.045503349639584245
AEXA,midday,121,68,0.003987142720241377,0.48175381930925354,0.17642264586268308
AEYE,close,110,127,0.0032644627221558174,0.05728066952862121,0.2424994701915597
AEYE,midday,566,183,0.002697380085411415,0.11326067543449979,0.08539836435205406
AFB,close,57,29,0.001736818417053888,0.19445303423466542,0.19451487667346845
AFB,midday,37,37,0.00348637980626107,0.34286683991071343,0.49380408732184844
AFBI,midday,37,13,,,
AFCG,close,180,134,0.00048738244416766084,0.4796142759374355,0.47930525693156256
AFCG,midday,663,343,0.00024187252707212728,0.14313877606868125,0.21122939353031778
AFCG,open,33,12,0.0015903161211803134,0.18417477953899739,-0.7409232200919191
AFG,close,263,205,0.013177699851021268,0.24731523342718936,-0.2716620319073151
AFG,midday,731,462,0.019275742135270686,0.08293685834109647,-0.059895112637604386
AFG,open,48,26,0.10987613288410156,0.052533122626680064,-0.31214482147348876
AFIF,midday,32,14,0.0010987164435718427,0.35167200699961615,0.6079768118700732
AFJK,midday,82,22,0.30462015772168793,0.16506176419261653,0.0403435218419822
AFK,midday,138,170,0.02252176191479658,0.5576231004464207,0.42868605056233355
AFL,close,752,424,0.0020846935788427614,0.46698917654507377,0.4712677114913869
AFL,midday,5015,2343,0.005244509454532488,0.5493097419446408,0.35596393570134155
AFL,open,387,151,0.0034996806896364172,0.02539539702888795,0.11950607368624189
AFLG,close,375,196,0.0002856138157451649,0.4126768650383437,0.2618005640908697
AFLG,midday,4491,1559,0.00033762441381166697,0.4975025707170736,0.3273355549690007
AFLG,open,426,262,0.0003207379417648366,0.3485710167112914,0.226333849631017
AFMC,close,34,31,0.001284544524053224,0.8890756665263758,0.555400479350838
AFMC,midday,477,130,0.00016678352600274501,0.0180392059505716,0.029853594077608236
AFMC,open,202,48,0.0023151364069239817,0.5453013373319292,0.46722005260964317
AFOS,close,95,68,0.000181642254618285,0.40289037445503034,0.24400340783941876
AFOS,midday,1699,388,0.00015986365035961281,0.07952235639198817,0.21856100367828712
AFOS,open,389,101,0.0003011269429106144,0.1939342901893762,0.17402565069049358
AFRI,midday,40,85,0.010883978099085945,0.23549771876972125,0.23946844825048608
AFRM,close,701,458,0.0027111677648489563,0.6593735409174418,-2.713205356836303
AFRM,midday,4588,2201,0.0041239140456491834,0.4668409515273331,-6.088520071455165
AFRM,open,445,150,0.006527481461017525,0.3702537145961522,0.48023750288260136
AFRU,close,162,115,0.00021705081028356726,0.06444556304505913,0.038162600014190806
AFRU,midday,1371,421,0.00248729019326413,0.26872138095673437,-3.479336895300781
AFRU,open,256,98,0.003572637236435809,0.313342649253481,0.35441292740489927
AFSC,midday,648,142,0.00015228259099987692,0.042928600436617045,-0.014195366839711454
AFSC,open,429,66,7.687582583969048e-05,0.018800986246608427,0.025955378328056833
AFSM,close,31,39,0.0008961058487445496,0.9129557023106862,-5.897608381520622
AFSM,midday,637,113,0.0001478350431138678,0.2172626264103711,0.22426991238992622
AFSM,open,194,40,0.0003714673913371258,0.5154547854311691,-0.12332991462910248
AFYA,close,77,109,0.0022398621517312053,0.2255019542186137,0.37844852151389774
AFYA,midday,515,249,0.0033761737691665526,0.08053867013356042,0.3049121143509116
AG,close,699,431,4.615546282857061e-05,0.6238182525242872,0.7731771893236716
AG,midday,9648,3559,7.755317430443682e-05,0.5780339326776637,0.6126675884556876
AG,open,859,421,0.00020829739886366546,0.6184729556976954,0.32160580924902205
AGAE,close,111,100,5.27483787867246e-05,0.05005974799124839,-2.7306371424325317
AGAE,midday,471,187,4.176776604266108e-05,0.03292773290000873,0.14335129760934462
AGCC,close,36,42,0.1215415042149998,0.7853858023133483,-3.44115647997452
AGCC,midday,562,355,0.03801215676329647,0.2556854147206733,0.2580679749405941
AGCC,open,38,16,0.06454801573347713,0.6170702038788323,0.24891557273347964
AGCO,close,333,239,0.009429945438582096,0.26933387832180394,0.41400608367459646
AGCO,midday,1087,676,0.019825303101415587,0.17304900253607935,0.17652300982858327
AGCO,open,43,15,0.10489644276833521,0.3933610198157646,-8.238944014576685
AGD,midday,291,57,0.0011352043458819309,0.02514689056773409,-0.002786063121515081
AGEM,close,49,27,0.0009164120261851843,0.9709762439797155,0.2468158496275108
AGEM,midday,806,279,0.0004934874088467262,0.8170342903289901,0.8167054196206821
AGEM,open,227,72,0.0005412434103379766,0.953036831402144,0.8446217051114666
AGEN,close,119,137,0.0003461037447089852,0.510539624941598,0.554153857589244
AGEN,midday,1061,297,0.0005815476999699199,0.7383861893656375,0.48460800348348143
AGEN,open,130,48,0.00025281490171380174,0.44520249231211856,0.46504898888254254
AGG,close,351,136,1.4105641237115613e-05,0.2954713909176781,0.7010834820958056
AGG,midday,4196,1215,2.2136423762516816e-05,0.7030027034499904,0.7851411751748226
AGG,open,816,389,3.4918430973767355e-05,0.6609677436606105,0.6983701155478916
AGGH,midday,114,23,0.001146978039919936,0.27598599348885605,0.25310350168476214
AGH,close,57,27,0.006793246010358962,0.19284613591787994,0.2644597573106323
AGH,midday,237,117,0.0009201103213858814,0.4018846707332413,-0.04160959942667075
AGI,close,597,423,0.0007482029418077986,0.6037535807656274,0.5675412562309081
AGI,midday,6022,2154,0.0013783307306784419,0.5808214159341067,0.3774740000417607
AGI,open,659,321,0.0032530970975015974,0.6685733631124406,0.5958020910131372
AGIG,midday,192,47,0.00032261312494319676,0.053142101234474146,-0.7998539973422774
AGIO,close,207,293,0.0032786140643422438,0.43822428060097846,-1.1079316591272743
AGIO,midday,1713,676,0.002700266014129498,0.24632288687432521,0.44538506140940304
AGIO,open,156,55,0.013787333250965704,0.2836476752284245,-0.043467180112660264
AGIQ,close,34,39,0.0009475409836065573,0.8477998274374459,0.3223548162572898
AGIQ,midday,1029,225,0.0010516585240821818,0.6997879770408397,0.8091439269305141
AGIQ,open,350,83,0.0016961294168431006,0.18775817727689895,0.47854634088873016
AGIX,close,121,70,0.000971105450290368,0.13343551174303697,-0.36921380341989485
AGIX,midday,2485,811,0.000682788891699186,0.40477931272738094,0.5289628105866513
AGIX,open,531,151,0.0008304209603483729,0.273774464961018,0.5384388022359994
AGL,close,224,170,3.284680204303482e-05,0.1741319663173832,0.11348994833539672
AGL,midday,1469,683,3.4424091676081075e-05,0.24510971292730693,0.07494301817331916
AGL,open,149,37,7.126701426593413e-05,0.08325571160221122,0.2933663799261105
AGM,close,41,61,0.06451328214632424,0.02326711890786358,-0.13545598599004172
AGM,midday,671,188,0.05129682080832612,0.07070550996744834,0.08524748407679017
AGMH,midday,30,17,0.0009295451394365485,0.1201625514033787,0.33250164262050497
AGMI,close,103,69,0.0009720189598304974,0.8991133285111476,0.5457292199104946
AGMI,midday,1708,393,0.0014343557355150395,0.5455876212917848,0.6152725108972942
AGMI,open,275,148,0.001584854735786575,0.3675418196967039,0.7160531592398158
AGNC,close,573,432,8.363340790921776e-06,0.43019383064916267,0.35290332902127786
AGNC,midday,4900,2576,1.1451173921564094e-05,0.7520696991992413,0.7149315517792407
AGNC,open,630,231,2.1978172850922257e-05,0.6206455045332648,0.7676585541279196
AGNCM,midday,66,31,0.008996343517500349,0.19664910455636134,0.31524345739904636
AGNCN,midday,66,36,0.004758824594897304,0.24691651661638112,0.272638197341159
AGNCP,midday,34,21,0.0011750649694559437,0.34760411238918965,-0.004204946744424953
AGNCZ,midday,247,34,0.002432964780125006,0.12831886508570683,0.11688586704781567
AGNG,midday,412,60,0.011957507571486644,0.446738710219438,-16.935434056242233
AGNG,open,44,21,0.007398930945653828,0.17046123818013817,-10.997944189763691
AGO,close,176,121,0.008345899363643848,0.14464178737126387,0.03207829350306968
AGO,midday,520,406,0.02532283304838376,0.3263352919059863,-0.10425396067491399
AGO,open,67,11,0.0998434971760275,0.08161084185075135,0.06875835089182847
AGOX,close,53,43,0.008443627450980392,0.22401460584233693,0.326218377559771
AGOX,midday,951,233,0.019366216287946166,0.43242095224530186,-0.03261794778117766
AGOX,open,165,35,0.006449622421954073,0.11599803110373219,0.7425660241590094
AGQ,close,550,304,0.0006450644540252834,0.7979785603803147,0.7180772068207519
AGQ,midday,10841,2952,0.000679678615732564,0.9327193617143034,0.9341119407711246
AGQ,open,1226,518,0.0006947800602610178,0.8865780397083265,0.6862084173458898
AGRO,close,95,156,0.0009112711725476755,0.6134324783459643,0.21892006210775372
AGRO,midday,672,346,0.0014453556898100014,0.45152490591435007,0.17541105799064594
AGRO,open,33,26,0.01859762204146127,0.3148675676941334,-1.0903188813068367
AGRW,close,43,43,0.00011128364389233954,0.02437641723356009,0.06659017512602361
AGRW,midday,1039,227,0.0003105654381374697,0.06106652260280076,0.08468604880706465
AGRW,open,444,84,5.924880288279422e-05,0.04609472264202415,0.07276701755537429
AGRZ,midday,190,52,0.002919068313561818,0.38562567388358193,0.34175826665010756
AGRZ,open,56,24,0.011696430144187238,0.5028914156457258,0.5162189021162092
AGX,close,214,146,0.1069421366413831,0.2575680952862845,-0.35713059915893064
AGX,midday,911,601,0.13705284088924544,0.0935564567445249,-0.32791201141383963
AGX,open,127,38,0.4169529295576598,0.135394483970389,0.2678038094741947
AGYS,close,81,101,0.04485196413476265,0.3778432699007901,0.2699601731204857
AGYS,midday,442,182,0.06657259774780855,0.3187334378467328,0.5275098419516984
AGZ,midday,176,87,0.040401379939951194,0.7160469741883658,0.8484903291349615
AGZD,close,121,106,0.0017078585650603369,0.34983955811841905,0.4214665196044176
AGZD,midday,320,32,,,
AGZD,open,78,31,0.012984455473473943,0.3008262252195304,
AHCO,close,324,354,0.0005346146690598796,0.7546380375769108,-1.166185173532846
AHCO,midday,1730,827,0.0007756349176147762,0.4268791369382332,0.5938246613223319
AHCO,open,195,52,0.0029352820062430295,0.5255033255346137,0.5929558721352869
AHH,close,301,198,0.000172257962271858,0.8087936246908434,0.4817013647567068
AHH,midday,2124,927,0.00036192933318382107,0.6086106010086096,0.16212450196813388
AHH,open,333,138,0.0011580367066441196,0.3075261700931774,0.16948260396965775
AHH-A,midday,73,24,0.04926711981731147,0.262896048929872,-0.6703892336334891
AHL,close,207,193,0.00045229875709575454,0.4483993270345795,0.5576362323753007
AHL,midday,1411,670,8.534284918892885e-05,0.019452175897583322,0.07285131853450943
AHL,open,46,67,0.011320254153280073,0.04948751445257172,-14.729819592267205
AHLT,close,122,72,0.00019511007876157012,0.9171890670486897,0.8346685108791474
AHLT,midday,1508,598,0.0003316188339316506,0.03128253182312913,0.1498595066609999
AHLT,open,391,206,0.0001966398424792398,0.951248654611621,0.8757498480872881
AHMA,close,60,26,0.0009887838339198798,0.05727460355098474,0.21561817700144836
AHMA,midday,250,48,0.002449668149963629,0.025175185550566814,0.12631842192509102
AHR,close,222,264,0.0008547484038679976,0.08567760985183451,0.14892974351922417
